d_loss,epoch,g_loss,gradient_penalty,sparsity_penalty,step,val_d_loss,val_g_loss
0.26212650537490845,45,3.762938976287842,0.808009147644043,0.006817390210926533,14029,,
,46,,,,14334,0.08721804618835449,3.790966272354126
0.2618829905986786,46,3.774674892425537,0.8060719966888428,0.006867159623652697,14334,,
,47,,,,14639,0.07737698405981064,3.7298150062561035
0.2619202435016632,47,3.776324987411499,0.8073057532310486,0.006913629360496998,14639,,
,48,,,,14944,0.07879756391048431,3.8577232360839844
0.2620101571083069,48,3.78041410446167,0.808368444442749,0.007065828889608383,14944,,
,49,,,,15249,0.08065509796142578,3.6917901039123535
0.2619638442993164,49,3.7728850841522217,0.8071635961532593,0.007181682623922825,15249,,
,50,,,,15554,0.08744437992572784,3.7916457653045654
0.2618662714958191,50,3.780569076538086,0.8074339032173157,0.007262461353093386,15554,,
,51,,,,15859,0.08557378500699997,3.899303913116455
0.26184511184692383,51,3.783262014389038,0.8069885969161987,0.007330811582505703,15859,,
,52,,,,16164,0.0884401872754097,3.887169122695923
0.26166656613349915,52,3.7899792194366455,0.8064094185829163,0.007382804993540049,16164,,
,53,,,,16469,0.08834650367498398,3.7338273525238037
0.26173970103263855,53,3.791783094406128,0.8068531155586243,0.007426634430885315,16469,,
,54,,,,16774,0.08626468479633331,3.8151509761810303
0.2615911066532135,54,3.79111647605896,0.8058955669403076,0.007526509463787079,16774,,
,55,,,,17079,0.0798126831650734,3.807117462158203
0.26182129979133606,55,3.7924628257751465,0.8076515793800354,0.007634087931364775,17079,,
,56,,,,17384,0.07999199628829956,3.897282123565674
0.2618393301963806,56,3.791609287261963,0.8068898916244507,0.007757718209177256,17384,,
,57,,,,17689,0.0860082358121872,3.922300100326538
0.26187554001808167,57,3.789724588394165,0.807133138179779,0.00786592997610569,17689,,
,58,,,,17994,0.0859249010682106,3.865955352783203
0.26162412762641907,58,3.807971715927124,0.8070731163024902,0.007908143103122711,17994,,
,59,,,,18299,0.08509489893913269,3.7957892417907715
0.2619955837726593,59,3.793968677520752,0.806996762752533,0.008004747331142426,18299,,
,60,,,,18604,0.08348393440246582,3.791457414627075
0.2619393467903137,60,3.7941243648529053,0.8077672719955444,0.008056898601353168,18604,,
,61,,,,18909,0.07875130325555801,3.8523755073547363
0.2618250846862793,61,3.796359062194824,0.806131899356842,0.008123533800244331,18909,,
,62,,,,19214,0.08232387900352478,3.8997609615325928
0.2615542411804199,62,3.8023035526275635,0.805249810218811,0.008246402256190777,19214,,
,63,,,,19519,0.08240307122468948,3.6790835857391357
0.26196765899658203,63,3.8012287616729736,0.8086533546447754,0.008344795554876328,19519,,
,64,,,,19824,0.08429114520549774,3.970196485519409
0.2617936432361603,64,3.8069331645965576,0.8071184754371643,0.00843956507742405,19824,,
,65,,,,20129,0.08115200698375702,3.8185970783233643
0.261508971452713,65,3.8199081420898438,0.8071571588516235,0.008537454530596733,20129,,
,66,,,,20434,0.08225060999393463,3.862455368041992
0.2616046369075775,66,3.8157012462615967,0.8055544495582581,0.008611436933279037,20434,,
,67,,,,20739,0.08147769421339035,3.8751397132873535
0.26193955540657043,67,3.810279130935669,0.807227611541748,0.008701171725988388,20739,,
,68,,,,21044,0.08090167492628098,3.7769570350646973
0.2616357207298279,68,3.8190360069274902,0.8070014119148254,0.008819757960736752,21044,,
,69,,,,21349,0.08279848098754883,3.8502697944641113
0.2618466913700104,69,3.8080337047576904,0.806673526763916,0.008935665711760521,21349,,
,70,,,,21654,0.0821138545870781,3.8532156944274902
0.2617981731891632,70,3.8145148754119873,0.8063872456550598,0.009051255881786346,21654,,
,71,,,,21959,0.09105345606803894,4.002518177032471
0.2618270218372345,71,3.8237264156341553,0.8067479729652405,0.009112191386520863,21959,,
,72,,,,22264,0.0865851491689682,3.9520270824432373
0.2619967758655548,72,3.81105637550354,0.807253897190094,0.009249556809663773,22264,,
,73,,,,22569,0.08205414563417435,3.9799184799194336
0.2622656524181366,73,3.8093626499176025,0.8080467581748962,0.009265266358852386,22569,,
,74,,,,22874,0.08141914010047913,3.828477144241333
0.2618706524372101,74,3.824802875518799,0.8068749308586121,0.009334836155176163,22874,,
,75,,,,23179,0.08989347517490387,3.863112449645996
0.2614525556564331,75,3.838320255279541,0.8062326312065125,0.009452004916965961,23179,,
,76,,,,23484,0.08685597777366638,3.986733913421631
0.26192599534988403,76,3.820432186126709,0.8059064745903015,0.009508940391242504,23484,,
,77,,,,23789,0.08025512099266052,3.7547218799591064
0.2620212137699127,77,3.8203980922698975,0.8068419098854065,0.009692649357020855,23789,,
,78,,,,24094,0.08459750562906265,3.837660789489746
0.26214319467544556,78,3.8231475353240967,0.8066276907920837,0.009789509698748589,24094,,
,79,,,,24399,0.08058810234069824,3.8777270317077637
0.26184511184692383,79,3.831395149230957,0.8052939176559448,0.009916489943861961,24399,,
,80,,,,24704,0.0904308632016182,4.043241500854492
0.2617189288139343,80,3.8400936126708984,0.8058458566665649,0.009973933920264244,24704,,
,81,,,,25009,0.08734714239835739,3.946686029434204
0.26201316714286804,81,3.8337156772613525,0.8071468472480774,0.010117890313267708,25009,,
,82,,,,25314,0.08202385902404785,3.71037220954895
0.26195159554481506,82,3.8401236534118652,0.8068016767501831,0.010214602574706078,25314,,
,83,,,,25619,0.08877398818731308,3.8678324222564697
0.2620983123779297,83,3.8320724964141846,0.8060349225997925,0.010321728885173798,25619,,
,84,,,,25924,0.08591309934854507,3.78235125541687
0.2623138725757599,84,3.831683874130249,0.8065441846847534,0.010571446269750595,25924,,
,85,,,,26229,0.08033101260662079,3.819390058517456
0.26206129789352417,85,3.837888240814209,0.8072695136070251,0.010703287087380886,26229,,
,86,,,,26534,0.08492186665534973,3.9763896465301514
0.2620958983898163,86,3.845529317855835,0.8061989545822144,0.010692613199353218,26534,,
,87,,,,26839,0.080543652176857,3.812434434890747
0.2617691457271576,87,3.8550984859466553,0.8054884672164917,0.010322919115424156,26839,,
,88,,,,27144,0.07922586053609848,3.9435970783233643
0.2621479630470276,88,3.8386003971099854,0.8053209185600281,0.010516617447137833,27144,,
,89,,,,27449,0.08089429140090942,3.9214677810668945
0.2621663510799408,89,3.8522322177886963,0.8066811561584473,0.010573813691735268,27449,,
,90,,,,27754,0.09002973884344101,3.7981014251708984
0.26222822070121765,90,3.8435938358306885,0.8064261674880981,0.010686608031392097,27754,,
,91,,,,28059,0.08224430680274963,3.80908465385437
0.2621658444404602,91,3.849407196044922,0.8064610362052917,0.010807809419929981,28059,,
,92,,,,28364,0.08350316435098648,3.7044711112976074
0.26197710633277893,92,3.854001522064209,0.8056584000587463,0.010848935693502426,28364,,
,93,,,,28669,0.08267907798290253,3.807619094848633
0.262018620967865,93,3.8529131412506104,0.8043983578681946,0.011025559157133102,28669,,
,94,,,,28974,0.07728633284568787,3.7579715251922607
0.2623331844806671,94,3.8480541706085205,0.8060158491134644,0.011084371246397495,28974,,
,95,,,,29279,0.07957711815834045,3.8006222248077393
0.26232996582984924,95,3.8519904613494873,0.806594729423523,0.011374365538358688,29279,,
,96,,,,29584,0.08807633072137833,3.9083762168884277
0.2624014616012573,96,3.851633310317993,0.806454598903656,0.011399045586585999,29584,,
,97,,,,29889,0.0858805701136589,3.971649408340454
0.26238858699798584,97,3.8498640060424805,0.8063499927520752,0.011432316154241562,29889,,
,98,,,,30194,0.07999029755592346,4.015393257141113
0.26215824484825134,98,3.8578906059265137,0.8062909841537476,0.011595912277698517,30194,,
,99,,,,30499,0.0846017450094223,3.839646816253662
0.2624850869178772,99,3.856422185897827,0.8055828213691711,0.01181868277490139,30499,,
