d_loss,epoch,g_loss,step
0.6513198018074036,14,0.9587142467498779,10449
0.6799918413162231,15,0.7304413318634033,10499
0.667978048324585,15,0.6691267490386963,10549
0.6881469488143921,15,0.8567823171615601,10599
0.6873725652694702,15,0.7860164642333984,10649
0.6575446128845215,15,0.6881946325302124,10699
0.6923794746398926,15,0.6098097562789917,10749
0.6394236087799072,15,0.8187165260314941,10799
0.6442118883132935,15,0.9464141130447388,10849
0.6730126738548279,15,0.7138915657997131,10899
0.6426440477371216,15,0.9068407416343689,10949
0.6448323130607605,15,0.9466249942779541,10999
0.6688684821128845,15,0.6668501496315002,11049
0.682015597820282,15,0.7621106505393982,11099
0.6625689268112183,15,0.825774073600769,11149
0.6755259037017822,16,0.7397516965866089,11199
0.6959215402603149,16,0.606319785118103,11249
0.6986486911773682,16,0.9406023025512695,11299
0.6871014833450317,16,0.618266761302948,11349
0.6729692816734314,16,0.8763350248336792,11399
0.6330994963645935,16,0.7970523238182068,11449
0.6783537864685059,16,0.6172425150871277,11499
0.6639966368675232,16,0.6898667812347412,11549
0.7100145816802979,16,0.8548516035079956,11599
0.6798504590988159,16,0.9299769997596741,11649
0.7020941972732544,16,0.8697285652160645,11699
0.6750202178955078,16,0.6986594200134277,11749
0.7000710368156433,16,0.8196107149124146,11799
0.66913902759552,17,0.8369832038879395,11849
0.6787314414978027,17,1.1773881912231445,11899
0.6946994662284851,17,0.8480594158172607,11949
0.6874504089355469,17,0.9350650906562805,11999
0.6871386766433716,17,0.7108504772186279,12049
0.7112294435501099,17,0.8358530402183533,12099
0.6508948802947998,17,0.8957436680793762,12149
0.6785968542098999,17,0.7088016867637634,12199
0.6732987761497498,17,0.8352178335189819,12249
0.6700568199157715,17,0.7717317342758179,12299
0.6352063417434692,17,0.7886381149291992,12349
0.6859506964683533,17,0.7477407455444336,12399
0.6450093388557434,17,0.7492719888687134,12449
0.6765356659889221,17,0.9858958125114441,12499
0.667677640914917,18,0.8121753931045532,12549
0.7312402725219727,18,1.0021085739135742,12599
0.7075335383415222,18,0.7165036797523499,12649
0.6639739871025085,18,0.7016146779060364,12699
0.6833557486534119,18,0.9324342012405396,12749
0.6756836771965027,18,0.9791668653488159,12799
0.6402647495269775,18,0.7775910496711731,12849
0.6544701457023621,18,0.7603105306625366,12899
0.6713338494300842,18,0.7663841247558594,12949
0.6447174549102783,18,0.8738316297531128,12999
0.6522481441497803,18,0.827041506767273,13049
0.6126099824905396,18,0.8960790038108826,13099
0.6868565678596497,18,1.0144703388214111,13149
0.651556670665741,18,0.7952049374580383,13199
0.6777927875518799,19,0.7053820490837097,13249
0.7078609466552734,19,0.8658933639526367,13299
0.6682813167572021,19,0.8133213520050049,13349
0.6851118206977844,19,0.956104040145874,13399
0.7029552459716797,19,1.0598022937774658,13449
0.6620444059371948,19,0.8248715996742249,13499
0.7530096769332886,19,0.6396698951721191,13549
0.67863929271698,19,0.6798924207687378,13599
0.7038120031356812,19,0.6692076921463013,13649
0.7182813882827759,19,0.6843278408050537,13699
0.643028974533081,19,0.8288102149963379,13749
0.6311742067337036,19,0.7555737495422363,13799
0.6560863852500916,19,0.7693760395050049,13849
0.6613641977310181,19,0.6956231594085693,13899
